Company|^|Reference ID Company|^|Verification Status|^|Verification Number|^|Verification Date|^|Accounting Date for Operational Transaction|^|Cost Center|^|Supplier|^|Trans Detail|^|Line Description|^|Spend Category|^|Purchase Order|^|Trans Status|^|Line Split|^|Line Amount|^|Supplier Contract
"WGU Labs"|^|"WGULABS"|^|"Approved"|^|"PC-10012056"|^|"2025-02-14-08:00"|^|"2025-02-14-08:00"|^|"1518 WGU Labs - Product"|^|"Tango Card Inc"|^|"02/10/2025 TANGO CARD 5,175.00 USD"|^|"Tango Cards for Student Insights Council"|^|"Market Research"|^|""|^|"Approved"|^|"0"|^|"5175"|^|""
"WGU Labs"|^|"WGULABS"|^|"Approved"|^|"PC-10012056"|^|"2025-02-14-08:00"|^|"2025-02-14-08:00"|^|"1526 WGU Labs - Comms"|^|""|^|"02/07/2025 AUSTIN MARRIOTT DOWN 6,687.50 USD"|^|"SXSW 2025 Social Event - Zanzibar"|^|"Seminar & Conference Fees"|^|""|^|"Approved"|^|"0"|^|"6687.5"|^|""
"WGU Labs"|^|"WGULABS"|^|"Approved"|^|"PC-10012057"|^|"2025-02-14-08:00"|^|"2025-02-14-08:00"|^|"1516 WGU Labs - Accelerator"|^|""|^|"02/09/2025 AMAZON.COM*7E8QH0GP3 765.40 USD"|^|"Postit Pads for New Contractors"|^|"Office Supplies"|^|""|^|"Approved"|^|"0"|^|"765.4"|^|""
"WGU Labs"|^|"WGULABS"|^|"Approved"|^|"PC-10012059"|^|"2025-02-14-08:00"|^|"2025-02-14-08:00"|^|"1516 WGU Labs - Accelerator"|^|""|^|"01/09/2025 2DELTA CENTER ARENA 8.32 USD"|^|"New Venture Team Jazz Game"|^|"Meeting Food & Beverage"|^|""|^|"Approved"|^|"0"|^|"8.32"|^|""
"WGU Labs"|^|"WGULABS"|^|"Approved"|^|"PC-10012059"|^|"2025-02-14-08:00"|^|"2025-02-14-08:00"|^|"1516 WGU Labs - Accelerator"|^|""|^|"01/09/2025 1DELTA CENTER ARENA 20.54 USD"|^|"New Venture Team Jazz Game"|^|"Meeting Food & Beverage"|^|""|^|"Approved"|^|"0"|^|"20.54"|^|""
"WGU Labs"|^|"WGULABS"|^|"Approved"|^|"PC-10012059"|^|"2025-02-14-08:00"|^|"2025-02-14-08:00"|^|"1516 WGU Labs - Accelerator"|^|""|^|"01/10/2025 TST* BEAUMONT BAKERY 146.51 USD"|^|"New Venture Team Dinner"|^|"Meeting Food & Beverage"|^|""|^|"Approved"|^|"0"|^|"146.51"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012060"|^|"2025-02-14-08:00"|^|"2025-02-14-08:00"|^|"1001 Office of the President / CEO"|^|""|^|"02/10/2025 SQ *A LINE TRANSPORT 1,044.00 USD"|^|"Board Member transportation"|^|"Car Service (Taxi, Limo, Uber, Lyft, etc)"|^|""|^|"Approved"|^|"0"|^|"1044"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012061"|^|"2025-02-17-08:00"|^|"2025-02-17-08:00"|^|"1413 Evaluation - School of Technology"|^|"Pearson Education"|^|"02/04/2025 LINUX PROF. INST. 40,500.00 USD"|^|""|^|"3rd Party Certification Exams"|^|"PO-100030870"|^|"Approved"|^|"0"|^|"40500"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012061"|^|"2025-02-17-08:00"|^|"2025-02-17-08:00"|^|"1413 Evaluation - School of Technology"|^|"PEOPLECERT INTERNATIONAL LTD"|^|"02/05/2025 PEOPLECERT 25,925.00 USD"|^|"Peoplecert only allows orders of 100 vouchers at a time. The vendor combines orders made same day into 1 invoice. Invoice #SERV25- CY05935 covers the 4 orders made on 2/5"|^|"3rd Party Certification Exams"|^|"PO-100030868"|^|"Approved"|^|"0"|^|"25925"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012061"|^|"2025-02-17-08:00"|^|"2025-02-17-08:00"|^|"1413 Evaluation - School of Technology"|^|"PEOPLECERT INTERNATIONAL LTD"|^|"02/05/2025 PEOPLECERT 25,925.00 USD"|^|"Peoplecert only allows orders of 100 vouchers at a time. The vendor combines orders made same day into 1 invoice. Invoice #SERV25- CY05935 covers the 4 orders made on 2/5"|^|"3rd Party Certification Exams"|^|"PO-100030868"|^|"Approved"|^|"0"|^|"25925"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012061"|^|"2025-02-17-08:00"|^|"2025-02-17-08:00"|^|"1413 Evaluation - School of Technology"|^|"PEOPLECERT INTERNATIONAL LTD"|^|"02/05/2025 PEOPLECERT 25,925.00 USD"|^|"Peoplecert only allows orders of 100 vouchers at a time. The vendor combines orders made same day into 1 invoice. Invoice #SERV25- CY05935 covers the 4 orders made on 2/5"|^|"3rd Party Certification Exams"|^|"PO-100030868"|^|"Approved"|^|"0"|^|"25925"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012061"|^|"2025-02-17-08:00"|^|"2025-02-17-08:00"|^|"1413 Evaluation - School of Technology"|^|"PEOPLECERT INTERNATIONAL LTD"|^|"02/05/2025 PEOPLECERT 25,925.00 USD"|^|"Peoplecert only allows orders of 100 vouchers at a time. The vendor combines orders made same day into 1 invoice. Invoice #SERV25- CY05935 covers the 4 orders made on 2/5"|^|"3rd Party Certification Exams"|^|"PO-100030868"|^|"Approved"|^|"0"|^|"25925"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012061"|^|"2025-02-17-08:00"|^|"2025-02-17-08:00"|^|"1413 Evaluation - School of Technology"|^|"PEOPLECERT INTERNATIONAL LTD"|^|"02/06/2025 PEOPLECERT 25,925.00 USD"|^|"PeopleCert only allows orders of up to 100 vouchers at a time. The vendor combines orders made same day into 1 invoice. Invoice #SERV25- CY06160 covers the 4 orders made on 2/6/24"|^|"3rd Party Certification Exams"|^|"PO-100030868"|^|"Approved"|^|"0"|^|"25925"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012061"|^|"2025-02-17-08:00"|^|"2025-02-17-08:00"|^|"1413 Evaluation - School of Technology"|^|"PEOPLECERT INTERNATIONAL LTD"|^|"02/06/2025 PEOPLECERT 25,925.00 USD"|^|"PeopleCert only allows orders of up to 100 vouchers at a time. The vendor combines orders made same day into 1 invoice. Invoice #SERV25- CY06160 covers the 4 orders made on 2/6/24"|^|"3rd Party Certification Exams"|^|"PO-100030868"|^|"Approved"|^|"0"|^|"25925"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012061"|^|"2025-02-17-08:00"|^|"2025-02-17-08:00"|^|"1413 Evaluation - School of Technology"|^|"PEOPLECERT INTERNATIONAL LTD"|^|"02/06/2025 PEOPLECERT 25,925.00 USD"|^|"PeopleCert only allows orders of up to 100 vouchers at a time. The vendor combines orders made same day into 1 invoice. Invoice #SERV25- CY06160 covers the 4 orders made on 2/6/24"|^|"3rd Party Certification Exams"|^|"PO-100030868"|^|"Approved"|^|"0"|^|"25925"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012061"|^|"2025-02-17-08:00"|^|"2025-02-17-08:00"|^|"1413 Evaluation - School of Technology"|^|"PEOPLECERT INTERNATIONAL LTD"|^|"02/06/2025 PEOPLECERT 25,925.00 USD"|^|"PeopleCert only allows orders of up to 100 vouchers at a time. The vendor combines orders made same day into 1 invoice. Invoice #SERV25- CY06160 covers the 4 orders made on 2/6/24"|^|"3rd Party Certification Exams"|^|"PO-100030868"|^|"Approved"|^|"0"|^|"25925"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012061"|^|"2025-02-17-08:00"|^|"2025-02-17-08:00"|^|"1413 Evaluation - School of Technology"|^|"Pearson Education"|^|"02/07/2025 VUE*PEARSON VUE STOR 7,075.00 USD"|^|""|^|"3rd Party Certification Exams"|^|"PO-100030967"|^|"Approved"|^|"0"|^|"7075"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012061"|^|"2025-02-17-08:00"|^|"2025-02-17-08:00"|^|"1413 Evaluation - School of Technology"|^|"International Council of E-Commerce Consultants, Inc."|^|"02/07/2025 PAYPAL *ECCOUNCIL 10,000.00 USD"|^|""|^|"3rd Party Certification Exams"|^|"PO-100030666"|^|"Approved"|^|"0"|^|"10000"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012061"|^|"2025-02-17-08:00"|^|"2025-02-17-08:00"|^|"1413 Evaluation - School of Technology"|^|"International Information System Security Certification Consortium, Inc."|^|"02/07/2025 ISC2 90,000.00 USD"|^|"ISC2 can only process orders that are less than 100 K They split invoice #10-007597 into 2 payments"|^|"3rd Party Certification Exams"|^|"PO-100030869"|^|"Approved"|^|"0"|^|"90000"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012061"|^|"2025-02-17-08:00"|^|"2025-02-17-08:00"|^|"1413 Evaluation - School of Technology"|^|"International Information System Security Certification Consortium, Inc."|^|"02/07/2025 ISC2 39,315.00 USD"|^|"ISC2 can only process orders that are less than 100 K They split invoice #10-007597 into 2 payments"|^|"3rd Party Certification Exams"|^|"PO-100030869"|^|"Approved"|^|"0"|^|"39315"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012061"|^|"2025-02-17-08:00"|^|"2025-02-17-08:00"|^|"1413 Evaluation - School of Technology"|^|"Cisco Systems, Inc."|^|"02/10/2025 WL *VUE*TESTING EXAM 21,000.00 USD"|^|""|^|"3rd Party Certification Exams"|^|"PO-100030813"|^|"Approved"|^|"0"|^|"21000"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012061"|^|"2025-02-17-08:00"|^|"2025-02-17-08:00"|^|"1414 Evaluation - School of Education"|^|"Evaluation Systems"|^|"02/07/2025 ETS ARE 4,686.50 USD"|^|""|^|"3rd Party Certification Exams"|^|"PO-100030727"|^|"Approved"|^|"0"|^|"4686.5"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10012062"|^|"2025-02-18-08:00"|^|"2025-02-18-08:00"|^|"1312 Strategic Partnerships"|^|""|^|"02/13/2025 COMPLETELEADS 615.53 USD"|^|"Lead Retriever"|^|"Miscellaneous Expenses"|^|""|^|"Approved"|^|"0"|^|"615.53"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10012063"|^|"2025-02-18-08:00"|^|"2025-02-18-08:00"|^|"1322 Regional Operations - Southeast"|^|""|^|"02/11/2025 WILLIAMSON COUNTY CH 250.00 USD"|^|"Annual membership to Williamson Chamber"|^|"Corporate Memberships, Subscriptions & Dues"|^|""|^|"Approved"|^|"0"|^|"250"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10012063"|^|"2025-02-18-08:00"|^|"2025-02-18-08:00"|^|"1322 Regional Operations - Southeast"|^|"StitchMark, LLC"|^|"02/12/2025 IN *STITCHMARK, LLC 1,432.85 USD"|^|"Shipping charges"|^|"Promotional Items"|^|"PO-100035250"|^|"Approved"|^|"0"|^|"71.85"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10012063"|^|"2025-02-18-08:00"|^|"2025-02-18-08:00"|^|"1322 Regional Operations - Southeast"|^|"StitchMark, LLC"|^|"02/12/2025 IN *STITCHMARK, LLC 1,432.85 USD"|^|"Padfolios - 9.5 X 13 
Heathered gray with WGU logo in white"|^|"Promotional Items"|^|"PO-100035250"|^|"Approved"|^|"0"|^|"1311"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10012063"|^|"2025-02-18-08:00"|^|"2025-02-18-08:00"|^|"1322 Regional Operations - Southeast"|^|"StitchMark, LLC"|^|"02/12/2025 IN *STITCHMARK, LLC 1,432.85 USD"|^|"Setup charge"|^|"Promotional Items"|^|"PO-100035250"|^|"Approved"|^|"0"|^|"50"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10012063"|^|"2025-02-18-08:00"|^|"2025-02-18-08:00"|^|"1322 Regional Operations - Southeast"|^|"Knoxville Area Chamber Partnership"|^|"02/13/2025 KNOXVILLE CHAMBER 500.00 USD"|^|"Annual membership to Knoxville Chamber"|^|"Corporate Memberships, Subscriptions & Dues"|^|"PO-100035249"|^|"Approved"|^|"0"|^|"500"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10012065"|^|"2025-02-18-08:00"|^|"2025-02-18-08:00"|^|"1317 Regional Operations - Central"|^|""|^|"02/11/2025 MHA HEALTH FOUNDATIO 1,500.00 USD"|^|""|^|"Sponsorships"|^|""|^|"Approved"|^|"0"|^|"1500"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012066"|^|"2025-02-18-08:00"|^|"2025-02-18-08:00"|^|"1115 Facilities Management"|^|""|^|"02/07/2025 CHEVRON 0379629 41.50 USD"|^|"Fleet Fuel - Sprinter Van"|^|"Automobiles"|^|""|^|"Approved"|^|"0"|^|"41.5"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012066"|^|"2025-02-18-08:00"|^|"2025-02-18-08:00"|^|"1115 Facilities Management"|^|""|^|"02/07/2025 CHEVRON 0379629 4.85 USD"|^|"Food - Sprinter Van Transportation"|^|"Food - Business"|^|""|^|"Approved"|^|"0"|^|"4.85"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012066"|^|"2025-02-18-08:00"|^|"2025-02-18-08:00"|^|"1115 Facilities Management"|^|""|^|"02/06/2025 TST*ALBERTOS MEXICAN 26.02 USD"|^|"Food - Sprinter Van Transportation"|^|"Food - Business"|^|""|^|"Approved"|^|"0"|^|"26.02"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012066"|^|"2025-02-18-08:00"|^|"2025-02-18-08:00"|^|"1115 Facilities Management"|^|""|^|"02/09/2025 NYX*THE CARWASH INC. 2.00 USD"|^|"Fleet Car Wash - Sprinter Van"|^|"Automobiles"|^|""|^|"Approved"|^|"0"|^|"2"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012066"|^|"2025-02-18-08:00"|^|"2025-02-18-08:00"|^|"1115 Facilities Management"|^|""|^|"02/09/2025 NYX*THE CARWASH INC. 7.25 USD"|^|"Fleet Car Wash - Sprinter Van"|^|"Automobiles"|^|""|^|"Approved"|^|"0"|^|"7.25"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012066"|^|"2025-02-18-08:00"|^|"2025-02-18-08:00"|^|"1115 Facilities Management"|^|""|^|"02/12/2025 KEN GARFF HONDA DOWN 111.71 USD"|^|"Fleet Maintenance/Oil Change - Pilot 19"|^|"Automobiles"|^|""|^|"Approved"|^|"0"|^|"111.71"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012066"|^|"2025-02-18-08:00"|^|"2025-02-18-08:00"|^|"1115 Facilities Management"|^|""|^|"02/10/2025 MCDONALD'S  F10781 5.97 USD"|^|"Food - Sprinter Van Transportation"|^|"Food - Business"|^|""|^|"Approved"|^|"0"|^|"5.97"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012066"|^|"2025-02-18-08:00"|^|"2025-02-18-08:00"|^|"1115 Facilities Management"|^|""|^|"02/09/2025 BURGER KING #24058 Q 11.18 USD"|^|"Food - Sprinter Van Transportation"|^|"Food - Business"|^|""|^|"Approved"|^|"0"|^|"11.18"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012066"|^|"2025-02-18-08:00"|^|"2025-02-18-08:00"|^|"1115 Facilities Management"|^|""|^|"02/10/2025 CHEVRON 0379629 39.35 USD"|^|"Fleet Fuel - Sprinter Van"|^|"Automobiles"|^|""|^|"Approved"|^|"0"|^|"39.35"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012066"|^|"2025-02-18-08:00"|^|"2025-02-18-08:00"|^|"1115 Facilities Management"|^|""|^|"02/10/2025 CHEVRON 0379629 12.30 USD"|^|"Food - Sprinter Van Transportation"|^|"Food - Business"|^|""|^|"Approved"|^|"0"|^|"12.3"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012066"|^|"2025-02-18-08:00"|^|"2025-02-18-08:00"|^|"1115 Facilities Management"|^|""|^|"02/10/2025 BURGER KING #24058 Q 10.96 USD"|^|"Food - Sprinter Van Transportation"|^|"Food - Business"|^|""|^|"Approved"|^|"0"|^|"10.96"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012066"|^|"2025-02-18-08:00"|^|"2025-02-18-08:00"|^|"1115 Facilities Management"|^|""|^|"02/10/2025 BURGER KING #24058 Q 7.60 USD"|^|"Food - Sprinter Van Transportation"|^|"Food - Business"|^|""|^|"Approved"|^|"0"|^|"7.6"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012066"|^|"2025-02-18-08:00"|^|"2025-02-18-08:00"|^|"1115 Facilities Management"|^|""|^|"02/07/2025 MCDONALD'S F14294 6.16 USD"|^|"Food - Sprinter Van Transportation"|^|"Food - Business"|^|""|^|"Approved"|^|"0"|^|"6.16"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012067"|^|"2025-02-18-08:00"|^|"2025-02-18-08:00"|^|"1502 WGU Advancement (WGUC)"|^|"LearningMate Solutions Inc."|^|"02/12/2025 NGMA 1,243.00 USD"|^|""|^|"Seminar & Conference Fees"|^|""|^|"Approved"|^|"0"|^|"1243"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012067"|^|"2025-02-18-08:00"|^|"2025-02-18-08:00"|^|"1502 WGU Advancement (WGUC)"|^|""|^|"02/11/2025 WWW.BRAND-ASSETS.COM 925.87 USD"|^|""|^|"Event Marketing"|^|""|^|"Approved"|^|"0"|^|"925.87"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10012068"|^|"2025-02-18-08:00"|^|"2025-02-18-08:00"|^|"1312 Strategic Partnerships"|^|"WGU Procurement Only"|^|"02/10/2025 RED ROVER PROMOTIONS 2,297.21 USD"|^|"Red Rover Invoice# 24101401-55"|^|"Promotional Items"|^|"PO-100035211"|^|"Approved"|^|"0"|^|"2297.21"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10012068"|^|"2025-02-18-08:00"|^|"2025-02-18-08:00"|^|"1312 Strategic Partnerships"|^|"WGU Procurement Only"|^|"02/10/2025 RED ROVER PROMOTIONS 803.64 USD"|^|"Red Rover Invoice# 24102402-55"|^|"Promotional Items"|^|"PO-100035211"|^|"Approved"|^|"0"|^|"803.64"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10012068"|^|"2025-02-18-08:00"|^|"2025-02-18-08:00"|^|"1312 Strategic Partnerships"|^|"WGU Procurement Only"|^|"02/10/2025 RED ROVER PROMOTIONS 1,332.28 USD"|^|"Red Rover Invoice# 24100201-55"|^|"Promotional Items"|^|"PO-100035211"|^|"Approved"|^|"0"|^|"1332.28"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012069"|^|"2025-02-18-08:00"|^|"2025-02-18-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"02/13/2025 VETERANS AFFRS DMC 2,444.40 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"2444.4"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012069"|^|"2025-02-18-08:00"|^|"2025-02-18-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"02/10/2025 VETERANS AFFRS DMC 439.44 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"439.44"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012069"|^|"2025-02-18-08:00"|^|"2025-02-18-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"02/13/2025 VETERANS AFFRS DMC 1,201.67 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"1201.67"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012069"|^|"2025-02-18-08:00"|^|"2025-02-18-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"02/10/2025 CORP FOR NAT L COMM 1,977.50 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"1977.5"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012069"|^|"2025-02-18-08:00"|^|"2025-02-18-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"02/13/2025 VETERANS AFFRS DMC 1,123.04 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"1123.04"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012069"|^|"2025-02-18-08:00"|^|"2025-02-18-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"02/10/2025 CORP FOR NAT L COMM 2,836.85 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"2836.85"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012069"|^|"2025-02-18-08:00"|^|"2025-02-18-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"02/13/2025 VETERANS AFFRS DMC 2,837.25 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"2837.25"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012069"|^|"2025-02-18-08:00"|^|"2025-02-18-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"02/10/2025 CORP FOR NAT L COMM 1,491.00 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"1491"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012069"|^|"2025-02-18-08:00"|^|"2025-02-18-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"02/13/2025 VETERANS AFFRS DMC 1,734.81 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"1734.81"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012069"|^|"2025-02-18-08:00"|^|"2025-02-18-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"02/10/2025 CORP FOR NAT L COMM 4,118.93 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"4118.93"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012069"|^|"2025-02-18-08:00"|^|"2025-02-18-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"02/13/2025 VETERANS AFFRS DMC 932.69 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"932.69"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012069"|^|"2025-02-18-08:00"|^|"2025-02-18-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"02/13/2025 VETERANS AFFRS DMC 3,118.45 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"3118.45"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012069"|^|"2025-02-18-08:00"|^|"2025-02-18-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"02/13/2025 VETERANS AFFRS DMC 3,839.90 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"3839.9"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012069"|^|"2025-02-18-08:00"|^|"2025-02-18-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"02/13/2025 VETERANS AFFRS DMC 333.82 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"333.82"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012069"|^|"2025-02-18-08:00"|^|"2025-02-18-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"02/13/2025 VETERANS AFFRS DMC 3,093.75 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"3093.75"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012069"|^|"2025-02-18-08:00"|^|"2025-02-18-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"02/13/2025 VETERANS AFFRS DMC 923.44 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"923.44"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012069"|^|"2025-02-18-08:00"|^|"2025-02-18-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"02/13/2025 VETERANS AFFRS DMC 1,107.11 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"1107.11"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012069"|^|"2025-02-18-08:00"|^|"2025-02-18-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"02/13/2025 VETERANS AFFRS DMC 1,942.20 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"1942.2"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012069"|^|"2025-02-18-08:00"|^|"2025-02-18-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"02/13/2025 VETERANS AFFRS DMC 177.53 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"177.53"|^|""
