Company|^|Reference ID Company|^|Verification Status|^|Verification Number|^|Verification Date|^|Accounting Date for Operational Transaction|^|Cost Center|^|Supplier|^|Trans Detail|^|Line Description|^|Spend Category|^|Purchase Order|^|Trans Status|^|Line Split|^|Line Amount|^|Supplier Contract
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011846"|^|"2025-01-14-08:00"|^|"2025-01-14-08:00"|^|"1760 Craft (WGUC)"|^|""|^|"01/07/2025 AUSTIN TEXAS PRINT 3,395.15 USD"|^|""|^|"Promotional Items"|^|""|^|"Approved"|^|"0"|^|"3395.15"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10011848"|^|"2025-01-14-08:00"|^|"2025-01-14-08:00"|^|"1314 Communications"|^|""|^|"01/10/2025 AFP*INSTITUTE FOR LE 774.38 USD"|^|"South Region: Kathy Koza - Though Leadership for Linda Battles"|^|"Sponsorships"|^|""|^|"Approved"|^|"0"|^|"774.38"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011849"|^|"2025-01-14-08:00"|^|"2025-01-14-08:00"|^|"1220 Enterprise Systems (IT Operations)"|^|"WGU Procurement Only"|^|"01/02/2025 OPENAI 85.86 USD"|^|"ChatGPT account for testing and proof of concepts."|^|"Software"|^|"PO-100025369"|^|"Approved"|^|"0"|^|"85.86"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011849"|^|"2025-01-14-08:00"|^|"2025-01-14-08:00"|^|"1760 Craft (WGUC)"|^|"WGU Procurement Only"|^|"12/18/2024 SUPADEMO, INC. 100.00 USD"|^|"Supademo Software"|^|"Software"|^|"PO-100033031"|^|"Approved"|^|"0"|^|"100"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011850"|^|"2025-01-14-08:00"|^|"2025-01-14-08:00"|^|"1220 Enterprise Systems (IT Operations)"|^|"Microsoft Corporation"|^|"01/09/2025 MICROSOFT#G073339150 454.34 USD"|^|"To cover all annual direct (credit card) charges for licenses on the following Azure tenants:
WesternGovernorsUniversity.onmicrosoft.com (WGU production)
iocollabsandbox.onmicrosoft.com (Infrastructure Operations Collaboration sandbox tenant)
$45,000 estimate for full year, monthly invoices add up to about $3,700/month"|^|"Software"|^|"PO-100034183"|^|"Approved"|^|"0"|^|"454.34"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10011851"|^|"2025-01-14-08:00"|^|"2025-01-14-08:00"|^|"1323 Regional Operations - South"|^|""|^|"01/10/2025 WM SUPERCENTER #4163 15.12 USD"|^|"(1) Card Stock Paper (2) White Ribbon"|^|"Office Supplies"|^|""|^|"Approved"|^|"0"|^|"15.12"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10011852"|^|"2025-01-14-08:00"|^|"2025-01-14-08:00"|^|"1324 Regional Operations - Northwest"|^|"WGU Procurement Only"|^|"01/10/2025 TRIBE HOUSE 269.00 USD"|^|"TribeHouse annual membership for Ismar. Charged monthly. Paid via P-card."|^|"Employee Memberships, Subscriptions & Dues"|^|"PO-100034193"|^|"Approved"|^|"0"|^|"269"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10011853"|^|"2025-01-14-08:00"|^|"2025-01-14-08:00"|^|"1324 Regional Operations - Northwest"|^|"WGU Procurement Only"|^|"01/06/2025 UTAH VALLEY MAGAZINE 895.00 USD"|^|"Utah Valley Chamber magazine. Half page ad. Paid via P-card."|^|"Sponsorships"|^|"PO-100034583"|^|"Approved"|^|"0"|^|"895"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10011853"|^|"2025-01-14-08:00"|^|"2025-01-14-08:00"|^|"1324 Regional Operations - Northwest"|^|"WGU Procurement Only"|^|"01/06/2025 UTAH VALLEY MAGAZINE 31.33 USD"|^|"Utah Valley Chamber magazine. Half page ad. Paid via P-card."|^|"Sponsorships"|^|"PO-100034583"|^|"Approved"|^|"0"|^|"31.33"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011854"|^|"2025-01-14-08:00"|^|"2025-01-14-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"01/08/2025 VETERANS AFFRS DMC 1,205.03 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"1205.03"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011854"|^|"2025-01-14-08:00"|^|"2025-01-14-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"01/08/2025 VETERANS AFFRS DMC 770.67 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"770.67"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011854"|^|"2025-01-14-08:00"|^|"2025-01-14-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"01/08/2025 VETERANS AFFRS DMC 984.53 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"984.53"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011854"|^|"2025-01-14-08:00"|^|"2025-01-14-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"01/08/2025 VETERANS AFFRS DMC 529.83 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"529.83"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011854"|^|"2025-01-14-08:00"|^|"2025-01-14-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"01/08/2025 VETERANS AFFRS DMC 1,538.06 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"1538.06"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011854"|^|"2025-01-14-08:00"|^|"2025-01-14-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"01/08/2025 VETERANS AFFRS DMC 2,851.19 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"2851.19"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011854"|^|"2025-01-14-08:00"|^|"2025-01-14-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"01/08/2025 VETERANS AFFRS DMC 1,096.90 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"1096.9"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011854"|^|"2025-01-14-08:00"|^|"2025-01-14-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"01/07/2025 VETERANS AFFRS DMC 1,307.58 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"1307.58"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011854"|^|"2025-01-14-08:00"|^|"2025-01-14-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"01/07/2025 VETERANS AFFRS DMC 109.00 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"109"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011854"|^|"2025-01-14-08:00"|^|"2025-01-14-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"01/09/2025 VETERANS AFFRS DMC 769.03 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"769.03"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011854"|^|"2025-01-14-08:00"|^|"2025-01-14-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"01/07/2025 VETERANS AFFRS DMC 529.83 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"529.83"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011854"|^|"2025-01-14-08:00"|^|"2025-01-14-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"01/09/2025 VETERANS AFFRS DMC 827.15 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"827.15"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011854"|^|"2025-01-14-08:00"|^|"2025-01-14-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"01/09/2025 VETERANS AFFRS DMC 218.00 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"218"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011854"|^|"2025-01-14-08:00"|^|"2025-01-14-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"01/07/2025 VETERANS AFFRS DMC 524.33 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"524.33"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011854"|^|"2025-01-14-08:00"|^|"2025-01-14-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"01/09/2025 VETERANS AFFRS DMC 51.28 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"51.28"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011854"|^|"2025-01-14-08:00"|^|"2025-01-14-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"01/07/2025 VETERANS AFFRS DMC 1,274.39 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"1274.39"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011854"|^|"2025-01-14-08:00"|^|"2025-01-14-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"01/09/2025 VETERANS AFFRS DMC 1,180.08 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"1180.08"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011854"|^|"2025-01-14-08:00"|^|"2025-01-14-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"01/07/2025 VETERANS AFFRS DMC 70.00 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"70"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011854"|^|"2025-01-14-08:00"|^|"2025-01-14-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"01/09/2025 VETERANS AFFRS DMC 818.83 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"818.83"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011854"|^|"2025-01-14-08:00"|^|"2025-01-14-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"01/07/2025 VETERANS AFFRS DMC 261.86 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"261.86"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011854"|^|"2025-01-14-08:00"|^|"2025-01-14-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"01/09/2025 VETERANS AFFRS DMC 867.00 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"867"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011854"|^|"2025-01-14-08:00"|^|"2025-01-14-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"01/07/2025 VETERANS AFFRS DMC 536.67 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"536.67"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011854"|^|"2025-01-14-08:00"|^|"2025-01-14-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"01/09/2025 VETERANS AFFRS DMC 307.61 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"307.61"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011854"|^|"2025-01-14-08:00"|^|"2025-01-14-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"01/07/2025 VETERANS AFFRS DMC 847.74 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"847.74"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011854"|^|"2025-01-14-08:00"|^|"2025-01-14-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"01/09/2025 VETERANS AFFRS DMC 1,134.72 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"1134.72"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011854"|^|"2025-01-14-08:00"|^|"2025-01-14-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"01/07/2025 VETERANS AFFRS DMC 1,019.97 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"1019.97"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011854"|^|"2025-01-14-08:00"|^|"2025-01-14-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"01/09/2025 VETERANS AFFRS DMC 109.86 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"109.86"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011854"|^|"2025-01-14-08:00"|^|"2025-01-14-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"01/07/2025 VETERANS AFFRS DMC 1,915.05 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"1915.05"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011854"|^|"2025-01-14-08:00"|^|"2025-01-14-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"01/09/2025 VETERANS AFFRS DMC 3,336.45 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"3336.45"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011854"|^|"2025-01-14-08:00"|^|"2025-01-14-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"01/07/2025 VETERANS AFFRS DMC 743.13 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"743.13"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011854"|^|"2025-01-14-08:00"|^|"2025-01-14-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"01/06/2025 VETERANS AFFRS DMC 795.88 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"795.88"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011854"|^|"2025-01-14-08:00"|^|"2025-01-14-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"01/09/2025 VETERANS AFFRS DMC 693.97 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"693.97"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011854"|^|"2025-01-14-08:00"|^|"2025-01-14-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"01/07/2025 VETERANS AFFRS DMC 1,363.50 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"1363.5"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011854"|^|"2025-01-14-08:00"|^|"2025-01-14-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"01/06/2025 VETERANS AFFRS DMC 1,150.08 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"1150.08"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011854"|^|"2025-01-14-08:00"|^|"2025-01-14-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"01/09/2025 VETERANS AFFRS DMC 3,041.06 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"3041.06"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011854"|^|"2025-01-14-08:00"|^|"2025-01-14-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"01/07/2025 VETERANS AFFRS DMC 531.00 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"531"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011854"|^|"2025-01-14-08:00"|^|"2025-01-14-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"01/06/2025 VETERANS AFFRS DMC 990.49 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"990.49"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011854"|^|"2025-01-14-08:00"|^|"2025-01-14-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"01/09/2025 VETERANS AFFRS DMC 3,153.58 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"3153.58"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011854"|^|"2025-01-14-08:00"|^|"2025-01-14-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"01/07/2025 VETERANS AFFRS DMC 3,268.00 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"3268"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011854"|^|"2025-01-14-08:00"|^|"2025-01-14-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"01/06/2025 VETERANS AFFRS DMC 1,036.40 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"1036.4"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011854"|^|"2025-01-14-08:00"|^|"2025-01-14-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"01/09/2025 VETERANS AFFRS DMC 1,592.17 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"1592.17"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011854"|^|"2025-01-14-08:00"|^|"2025-01-14-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"01/07/2025 VETERANS AFFRS DMC 755.00 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"755"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011854"|^|"2025-01-14-08:00"|^|"2025-01-14-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"01/06/2025 VETERANS AFFRS DMC 437.97 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"437.97"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011854"|^|"2025-01-14-08:00"|^|"2025-01-14-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"01/09/2025 VETERANS AFFRS DMC 2,285.11 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"2285.11"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011854"|^|"2025-01-14-08:00"|^|"2025-01-14-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"01/07/2025 VETERANS AFFRS DMC 153.83 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"153.83"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011854"|^|"2025-01-14-08:00"|^|"2025-01-14-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"01/06/2025 VETERANS AFFRS DMC 620.41 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"620.41"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011854"|^|"2025-01-14-08:00"|^|"2025-01-14-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"01/07/2025 VETERANS AFFRS DMC 153.83 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"153.83"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011854"|^|"2025-01-14-08:00"|^|"2025-01-14-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"01/06/2025 VETERANS AFFRS DMC 2,175.00 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"2175"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011854"|^|"2025-01-14-08:00"|^|"2025-01-14-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"01/06/2025 VETERANS AFFRS DMC 1,080.00 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"1080"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011854"|^|"2025-01-14-08:00"|^|"2025-01-14-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"01/07/2025 VETERANS AFFRS DMC 1,327.63 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"1327.63"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011854"|^|"2025-01-14-08:00"|^|"2025-01-14-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"01/06/2025 VETERANS AFFRS DMC 538.21 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"538.21"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011854"|^|"2025-01-14-08:00"|^|"2025-01-14-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"01/07/2025 VETERANS AFFRS DMC 435.86 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"435.86"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011854"|^|"2025-01-14-08:00"|^|"2025-01-14-08:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"01/06/2025 VETERANS AFFRS DMC 901.24 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"901.24"|^|""
