Company|^|Reference ID Company|^|Verification Status|^|Verification Number|^|Verification Date|^|Accounting Date for Operational Transaction|^|Cost Center|^|Supplier|^|Trans Detail|^|Line Description|^|Spend Category|^|Purchase Order|^|Trans Status|^|Line Split|^|Line Amount|^|Supplier Contract
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012265"|^|"2025-03-13-07:00"|^|"2025-03-13-07:00"|^|"1109 Procurement"|^|"Amazon Web Services, Inc"|^|"02/12/2025 AMAZON MARK* TQ25068 125.72 USD"|^|"Amazon Basic Care Extra Strength Pain Relief, Acetaminophen Caplets, 500 mg, Pain Reliever/Fever Reducer, 100 Count (Packaging may vary)"|^|"Meeting Equipment & Supplies"|^|"PO-100035151"|^|"Approved"|^|"0"|^|"4.6"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012265"|^|"2025-03-13-07:00"|^|"2025-03-13-07:00"|^|"1109 Procurement"|^|"Amazon Web Services, Inc"|^|"02/12/2025 AMAZON MARK* TQ25068 125.72 USD"|^|"VELCRO Brand Mounting Squares | 200pk, 7/8" White | Adhesive Sticky Back Hook and Loop for Teacher Supplies, Office Organization (30705)"|^|"Meeting Equipment & Supplies"|^|"PO-100035151"|^|"Approved"|^|"0"|^|"10.97"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012265"|^|"2025-03-13-07:00"|^|"2025-03-13-07:00"|^|"1109 Procurement"|^|"Amazon Web Services, Inc"|^|"02/12/2025 AMAZON MARK* TQ25068 125.72 USD"|^|"OxiClean On The Go Stain Remover Pen, 0.74 Fl Oz"|^|"Meeting Equipment & Supplies"|^|"PO-100035151"|^|"Approved"|^|"0"|^|"6.65"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012265"|^|"2025-03-13-07:00"|^|"2025-03-13-07:00"|^|"1109 Procurement"|^|"Amazon Web Services, Inc"|^|"02/12/2025 AMAZON MARK* TQ25068 125.72 USD"|^|"XKDOUS Safety Pins, 150 PCS Safety Pins Assorted, 3 Different Sizes Silver Safety Pins Bulk, Small Safety Pins, Large Safety Pins Heavy Duty for Clothes, Sewing, Craft"|^|"Meeting Equipment & Supplies"|^|"PO-100035151"|^|"Approved"|^|"0"|^|"3.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012265"|^|"2025-03-13-07:00"|^|"2025-03-13-07:00"|^|"1109 Procurement"|^|"Amazon Web Services, Inc"|^|"02/12/2025 AMAZON MARK* TQ25068 125.72 USD"|^|"Amazon Basics Reclosable Sandwich Double Zipper Storage Bags, 100 Count, Pack of 1"|^|"Meeting Equipment & Supplies"|^|"PO-100035151"|^|"Approved"|^|"0"|^|"2.53"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012265"|^|"2025-03-13-07:00"|^|"2025-03-13-07:00"|^|"1109 Procurement"|^|"Amazon Web Services, Inc"|^|"02/12/2025 AMAZON MARK* TQ25068 125.72 USD"|^|"Folding Hand Truck, 500 LB Heavy Duty Luggage Cart, Utility Dolly Platform Cart with 6 Wheels & 2 Elastic Ropes for Luggage, Travel, Moving, Shopping, Office Use, Black"|^|"Meeting Equipment & Supplies"|^|"PO-100035151"|^|"Approved"|^|"0"|^|"39.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012265"|^|"2025-03-13-07:00"|^|"2025-03-13-07:00"|^|"1111 Financial Aid"|^|"Amazon Web Services, Inc"|^|"02/20/2025 AMAZON RETA* 7G6YG4T 26.92 USD"|^|"Honey-Can-Do STO-02882 Nesting Banana Leaf Baskets, Multisize, 3-Pack,Natural"|^|"Employee Relations and Recognition"|^|"PO-100035315"|^|"Approved"|^|"0"|^|"26.92"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012265"|^|"2025-03-13-07:00"|^|"2025-03-13-07:00"|^|"1111 Financial Aid"|^|"Amazon Web Services, Inc"|^|"02/20/2025 AMAZON RETA* C25AB92 120.00 USD"|^|"Amazon.com Gift Card in a Mini Envelope (Navy and Gold)"|^|"Employee Relations and Recognition"|^|"PO-100035315"|^|"Approved"|^|"0"|^|"120"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012265"|^|"2025-03-13-07:00"|^|"2025-03-13-07:00"|^|"1114 Finance"|^|"Amazon Web Services, Inc"|^|"02/21/2025 AMAZON RETA* ER4DR7Q 24.99 USD"|^|"Logitech Brio 101 Full HD 1080p Webcam Made for Meetings and Works for Streaming — Auto-Light Balance, Built-in Mic, Privacy Shutter, USB-A, for Microsoft Teams, Google Meet, Zoom, and More - Black"|^|"Office Supplies"|^|"PO-100035341"|^|"Approved"|^|"0"|^|"24.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012265"|^|"2025-03-13-07:00"|^|"2025-03-13-07:00"|^|"1115 Facilities Management"|^|"Amazon Web Services, Inc"|^|"02/15/2025 AMAZON MARK* K51IY2P 15.99 USD"|^|"Storage Theory Dry Erase Marker Holder for Whiteboard - Non-slip Pen and Pencil Organizer for Desk, Office, Locker, Chalkboard, Kitchen Refrigerator - Marker Caddy Black, 2 Pack"|^|"Office Supplies"|^|"PO-100035258"|^|"Approved"|^|"0"|^|"15.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012265"|^|"2025-03-13-07:00"|^|"2025-03-13-07:00"|^|"1115 Facilities Management"|^|"Amazon Web Services, Inc"|^|"02/13/2025 AMAZON MARK* UC99Q5E 16.04 USD"|^|"Sales Tax"|^|"Nursing Materials"|^|"PO-100035123"|^|"Approved"|^|"0"|^|"1.05"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012265"|^|"2025-03-13-07:00"|^|"2025-03-13-07:00"|^|"1115 Facilities Management"|^|"Amazon Web Services, Inc"|^|"02/13/2025 AMAZON MARK* UC99Q5E 16.04 USD"|^|"Freeman Cucumber Facial Peel-Off Mask - 6 oz (Pack of 3)"|^|"Nursing Materials"|^|"PO-100035123"|^|"Approved"|^|"0"|^|"14.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012265"|^|"2025-03-13-07:00"|^|"2025-03-13-07:00"|^|"1115 Facilities Management"|^|"Amazon Web Services, Inc"|^|"02/17/2025 AMAZON MARK* 840SH4M 18.46 USD"|^|"Sales Tax"|^|"Nursing Materials"|^|"PO-100035123"|^|"Approved"|^|"0"|^|"1.21"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012265"|^|"2025-03-13-07:00"|^|"2025-03-13-07:00"|^|"1115 Facilities Management"|^|"Amazon Web Services, Inc"|^|"02/17/2025 AMAZON MARK* 840SH4M 18.46 USD"|^|"Conair Double Ceramic Hair Dryer | Blow Dryer with Ionic Conditioning | Includes Concentrator"|^|"Nursing Materials"|^|"PO-100035123"|^|"Approved"|^|"0"|^|"17.25"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012265"|^|"2025-03-13-07:00"|^|"2025-03-13-07:00"|^|"1115 Facilities Management"|^|"Amazon Web Services, Inc"|^|"02/10/2025 AMAZON MARK* EM0B32B 16.02 USD"|^|"Sales Tax"|^|"Nursing Materials"|^|"PO-100035123"|^|"Approved"|^|"0"|^|"1.05"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012265"|^|"2025-03-13-07:00"|^|"2025-03-13-07:00"|^|"1115 Facilities Management"|^|"Amazon Web Services, Inc"|^|"02/10/2025 AMAZON MARK* EM0B32B 16.02 USD"|^|"Lysol Disinfectant Wipes, Multi-Surface Antibacterial Cleaning Wipes, For Disinfecting and Cleaning, Lemon and Lime Blossom, Pack of 4 (Packaging may vary)"|^|"Nursing Materials"|^|"PO-100035123"|^|"Approved"|^|"0"|^|"14.97"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012265"|^|"2025-03-13-07:00"|^|"2025-03-13-07:00"|^|"1221 Enterprise Systems (Site Support)"|^|"Amazon Web Services, Inc"|^|"03/04/2025 AMAZON MARK* TW5O54D 115.95 USD"|^|"SEYMAC Case for iPad Air 11 Inch 2024 M2 (Air 6th Generation), Heavy Duty Shockproof Protective Case with Screen Protector, Stand and Hand/Shoulder Strap, Black"|^|"Computer Peripherals (keyboards, monitors, headsets, etc)"|^|"PO-100035502"|^|"Approved"|^|"0"|^|"115.95"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012265"|^|"2025-03-13-07:00"|^|"2025-03-13-07:00"|^|"1312 Strategic Partnerships"|^|"Amazon Web Services, Inc"|^|"02/25/2025 AMAZON MARK* YC89S91 39.19 USD"|^|"TIC TAC Box with 60 Mini Boxes (Mint, Orange, Spearmint, Peach and Passion fruit) 234g by Tic Tac"|^|"Office Supplies"|^|"PO-100035367"|^|"Approved"|^|"0"|^|"20.37"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012265"|^|"2025-03-13-07:00"|^|"2025-03-13-07:00"|^|"1312 Strategic Partnerships"|^|"Amazon Web Services, Inc"|^|"02/25/2025 AMAZON MARK* YC89S91 39.19 USD"|^|"BLUE PANDA - 100 Pack Bulk Comic Book-Styled 20oz Mini Popcorn Boxes for Halloween, Movie Nights, Party Supplies (3.3 x 5.6 x 3.3 In)"|^|"Office Supplies"|^|"PO-100035367"|^|"Approved"|^|"0"|^|"10.83"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012265"|^|"2025-03-13-07:00"|^|"2025-03-13-07:00"|^|"1312 Strategic Partnerships"|^|"Amazon Web Services, Inc"|^|"02/25/2025 AMAZON MARK* YC89S91 39.19 USD"|^|"Ykimok 240-Pack Mini Binder Clips in 4 Colors (Blue, Yellow, Red, Green), 15mm/0.6-Inch Small Paper Clips for Home, School, Office and Business"|^|"Office Supplies"|^|"PO-100035367"|^|"Approved"|^|"0"|^|"7.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012265"|^|"2025-03-13-07:00"|^|"2025-03-13-07:00"|^|"1313 Regional Organizations - Administration"|^|"Amazon Web Services, Inc"|^|"03/06/2025 AMAZON MARK* UQ8NK7X 89.17 USD"|^|"Rattan Bread Baskets Round Woven Fruit Bowls Key Holders Stackable for Storage, Snack, Fruit, Vegetable Natural Set of 3"|^|"Office Supplies"|^|"PO-100035533"|^|"Approved"|^|"0"|^|"35.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012265"|^|"2025-03-13-07:00"|^|"2025-03-13-07:00"|^|"1313 Regional Organizations - Administration"|^|"Amazon Web Services, Inc"|^|"03/06/2025 AMAZON MARK* UQ8NK7X 89.17 USD"|^|"Peslran 14"×10.2"×6" Rattan Picnic Basket with Handles, Large Oval Gift Basket, Hand-Woven Basket for Fruit, Empty Gift Basket for Festival, Wedding, Camping"|^|"Office Supplies"|^|"PO-100035533"|^|"Approved"|^|"0"|^|"53.18"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012265"|^|"2025-03-13-07:00"|^|"2025-03-13-07:00"|^|"1313 Regional Organizations - Administration"|^|"Amazon Web Services, Inc"|^|"03/05/2025 AMAZON MARK* 2N5VE23 63.52 USD"|^|"HOONEX Water Hyacinth Storage Baskets for Organizing, Decorative Wicker Baskets with Carrying Handles, Set of 2, Natural"|^|"Office Supplies"|^|"PO-100035533"|^|"Approved"|^|"0"|^|"35.98"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012265"|^|"2025-03-13-07:00"|^|"2025-03-13-07:00"|^|"1313 Regional Organizations - Administration"|^|"Amazon Web Services, Inc"|^|"03/05/2025 AMAZON MARK* 2N5VE23 63.52 USD"|^|"WONDAY Large Stand Up Utility Tote Bag, Reusable Grocery Bags Foldable with Waterproof Bottom, Extra Large Tote Bag with Handles and Pockets for Grocery Stores, Picnics, Beaches, Camping"|^|"Office Supplies"|^|"PO-100035533"|^|"Approved"|^|"0"|^|"27.54"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012265"|^|"2025-03-13-07:00"|^|"2025-03-13-07:00"|^|"1322 Regional Operations - Southeast"|^|"Amazon Web Services, Inc"|^|"03/01/2025 AMAZON MARK* BH5N12O 30.15 USD"|^|"Estimated Tax"|^|"Office Supplies"|^|"PO-100035431"|^|"Approved"|^|"0"|^|"1.91"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012265"|^|"2025-03-13-07:00"|^|"2025-03-13-07:00"|^|"1322 Regional Operations - Southeast"|^|"Amazon Web Services, Inc"|^|"03/01/2025 AMAZON MARK* BH5N12O 30.15 USD"|^|"Green Mountain Coffee, Wild Mountain Blueberry, Single-Serve Keurig K-Cup Pods, Light Roast, 48 Ct (2 Boxes of 24 Pods)"|^|"Office Supplies"|^|"PO-100035431"|^|"Approved"|^|"0"|^|"28.24"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012265"|^|"2025-03-13-07:00"|^|"2025-03-13-07:00"|^|"1322 Regional Operations - Southeast"|^|"Amazon Web Services, Inc"|^|"02/26/2025 AMAZON MARK* 6596883 74.61 USD"|^|"Estimated Tax"|^|"Office Supplies"|^|"PO-100035431"|^|"Approved"|^|"0"|^|"6.63"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012265"|^|"2025-03-13-07:00"|^|"2025-03-13-07:00"|^|"1322 Regional Operations - Southeast"|^|"Amazon Web Services, Inc"|^|"02/26/2025 AMAZON MARK* 6596883 74.61 USD"|^|"Elementree Packing Paper Sheets (1500 Count), Fanfold #35 Kraft Paper with 11" Perforations, Sustainable Shipping & Moving Supplies, Eco-Friendly Brown Paper Void Fill, Made in USA"|^|"Office Supplies"|^|"PO-100035431"|^|"Approved"|^|"0"|^|"32.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012265"|^|"2025-03-13-07:00"|^|"2025-03-13-07:00"|^|"1322 Regional Operations - Southeast"|^|"Amazon Web Services, Inc"|^|"02/26/2025 AMAZON MARK* 6596883 74.61 USD"|^|"Munfix 48 Pack Plastic Stemless Wine Glasses with Gold Rim, Disposable 12 Oz Clear Plastic Wine Cups Shatterproof Recyclable and BPA-Free"|^|"Office Supplies"|^|"PO-100035431"|^|"Approved"|^|"0"|^|"34.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012265"|^|"2025-03-13-07:00"|^|"2025-03-13-07:00"|^|"1322 Regional Operations - Southeast"|^|"Amazon Web Services, Inc"|^|"03/04/2025 AMAZON RETA* OT91U28 30.34 USD"|^|"Estimated Tax"|^|"Office Supplies"|^|"PO-100035501"|^|"Approved"|^|"0"|^|"2.12"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012265"|^|"2025-03-13-07:00"|^|"2025-03-13-07:00"|^|"1322 Regional Operations - Southeast"|^|"Amazon Web Services, Inc"|^|"03/04/2025 AMAZON RETA* OT91U28 30.34 USD"|^|"HP Printer Paper | 8.5 x 11 Paper | Copy &Print 20 lb | 5 Ream Case - 2500 Sheets| 92 Bright Made in USA - FSC Certified| 200350C"|^|"Office Supplies"|^|"PO-100035501"|^|"Approved"|^|"0"|^|"28.22"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012265"|^|"2025-03-13-07:00"|^|"2025-03-13-07:00"|^|"1322 Regional Operations - Southeast"|^|"Amazon Web Services, Inc"|^|"03/04/2025 AMAZON MARK* 2C1BR19 89.54 USD"|^|"Estimated Tax"|^|"Office Supplies"|^|"PO-100035501"|^|"Approved"|^|"0"|^|"4.83"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012265"|^|"2025-03-13-07:00"|^|"2025-03-13-07:00"|^|"1322 Regional Operations - Southeast"|^|"Amazon Web Services, Inc"|^|"03/04/2025 AMAZON MARK* 2C1BR19 89.54 USD"|^|"Scotch Heavy Duty Shipping Packing Tape, Clear, Shipping and Packaging Supplies, 1.88 in. x 54.6 yd., 6 Tape Rolls"|^|"Office Supplies"|^|"PO-100035501"|^|"Approved"|^|"0"|^|"19.98"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012265"|^|"2025-03-13-07:00"|^|"2025-03-13-07:00"|^|"1322 Regional Operations - Southeast"|^|"Amazon Web Services, Inc"|^|"03/04/2025 AMAZON MARK* 2C1BR19 89.54 USD"|^|"Nestle Coffee mate Coffee Creamer, French Vanilla, Liquid Creamer Singles, Non Dairy, No Refrigeration, 0.375 fl oz Tubs (Pack of 180)"|^|"Office Supplies"|^|"PO-100035501"|^|"Approved"|^|"0"|^|"13.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012265"|^|"2025-03-13-07:00"|^|"2025-03-13-07:00"|^|"1322 Regional Operations - Southeast"|^|"Amazon Web Services, Inc"|^|"03/04/2025 AMAZON MARK* 2C1BR19 89.54 USD"|^|"KIND Minis, Dark Chocolate Nuts & Sea Salt/ Caramel Almond & Sea Salt, 14 Oz (Pack Of 20)"|^|"Office Supplies"|^|"PO-100035501"|^|"Approved"|^|"0"|^|"13.76"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012265"|^|"2025-03-13-07:00"|^|"2025-03-13-07:00"|^|"1322 Regional Operations - Southeast"|^|"Amazon Web Services, Inc"|^|"03/04/2025 AMAZON MARK* 2C1BR19 89.54 USD"|^|"Coffee Cups with Lids and Sleeves, 16 Ounce 100 pack To Go Coffee Cups with Lids, Hot Coffee Paper Cups Bulk for Hot Beverage (16 Ounce, White)"|^|"Office Supplies"|^|"PO-100035501"|^|"Approved"|^|"0"|^|"19.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012265"|^|"2025-03-13-07:00"|^|"2025-03-13-07:00"|^|"1322 Regional Operations - Southeast"|^|"Amazon Web Services, Inc"|^|"03/04/2025 AMAZON MARK* 2C1BR19 89.54 USD"|^|"5Pack TZe-231 Tape Label Maker Compatible with Brother P-Touch TZe-231 Tape, TZE231 ½” 0.47”x 26.2 ft Laminated Black on White, for use with PT-D210, PT-H110, PT-D220, PT-D410, PT-D600"|^|"Office Supplies"|^|"PO-100035501"|^|"Approved"|^|"0"|^|"16.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012265"|^|"2025-03-13-07:00"|^|"2025-03-13-07:00"|^|"1322 Regional Operations - Southeast"|^|"Amazon Web Services, Inc"|^|"02/26/2025 AMAZON MARK* FN5O618 465.90 USD"|^|"Estimated Tax"|^|"Office Supplies"|^|"PO-100035431"|^|"Approved"|^|"0"|^|"40.28"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012265"|^|"2025-03-13-07:00"|^|"2025-03-13-07:00"|^|"1322 Regional Operations - Southeast"|^|"Amazon Web Services, Inc"|^|"02/26/2025 AMAZON MARK* FN5O618 465.90 USD"|^|"Post-it Notes, 3 in x 3 in, 18 Sticky Notes Pads, 100 Sheets per Pad, The Iconic Canary Yellow Note, New Year Organization or Second Semester School Supplies"|^|"Office Supplies"|^|"PO-100035431"|^|"Approved"|^|"0"|^|"17.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012265"|^|"2025-03-13-07:00"|^|"2025-03-13-07:00"|^|"1322 Regional Operations - Southeast"|^|"Amazon Web Services, Inc"|^|"02/26/2025 AMAZON MARK* FN5O618 465.90 USD"|^|"Solid Glossy Bright Royal Medium Paper Bags (12-Pack) - 9.5" x 7.75", Vibrant Color Gift Bags, Durable & Eco-friendly - Perfect For Any Occasions"|^|"Office Supplies"|^|"PO-100035431"|^|"Approved"|^|"0"|^|"43.26"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012265"|^|"2025-03-13-07:00"|^|"2025-03-13-07:00"|^|"1322 Regional Operations - Southeast"|^|"Amazon Web Services, Inc"|^|"02/26/2025 AMAZON MARK* FN5O618 465.90 USD"|^|"Starbucks K-Cup Coffee Pods, Medium Roast Coffee, Pike Place Roast for Keurig Brewers, 100% Arabica, 6 boxes (60 pods total)"|^|"Office Supplies"|^|"PO-100035431"|^|"Approved"|^|"0"|^|"42.26"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012265"|^|"2025-03-13-07:00"|^|"2025-03-13-07:00"|^|"1322 Regional Operations - Southeast"|^|"Amazon Web Services, Inc"|^|"02/26/2025 AMAZON MARK* FN5O618 465.90 USD"|^|"Promora Brown Disposable Coffee Cups With Lids 16 oz, Premium Insulated Paper Ripple Cups for Hot Coffee, Paper Cups 16 oz Coffee Cups 16 oz, Hot Cups With Lids 16 oz, Paper Coffee Cup (80 Pack)"|^|"Office Supplies"|^|"PO-100035431"|^|"Approved"|^|"0"|^|"143.8"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012265"|^|"2025-03-13-07:00"|^|"2025-03-13-07:00"|^|"1322 Regional Operations - Southeast"|^|"Amazon Web Services, Inc"|^|"02/26/2025 AMAZON MARK* FN5O618 465.90 USD"|^|"Vanity Fair Extra Absorbent Premium Paper Napkins, 160 Count, Disposable Napkins Made Soft And Strong For Messy Meals And Everyday Use"|^|"Office Supplies"|^|"PO-100035431"|^|"Approved"|^|"0"|^|"16.77"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012265"|^|"2025-03-13-07:00"|^|"2025-03-13-07:00"|^|"1322 Regional Operations - Southeast"|^|"Amazon Web Services, Inc"|^|"02/26/2025 AMAZON MARK* FN5O618 465.90 USD"|^|"JCREN 12 Pcs Serving Tongs, Small Serving Utensils for Parties Catering Gold Tongs, Food-Grade 304 Stainless Steel Mini Serving Tongs Appetizer Tongs for Tea Party Coffee Bar, 4" Small Tongs - Gold"|^|"Office Supplies"|^|"PO-100035431"|^|"Approved"|^|"0"|^|"11.69"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012265"|^|"2025-03-13-07:00"|^|"2025-03-13-07:00"|^|"1322 Regional Operations - Southeast"|^|"Amazon Web Services, Inc"|^|"02/26/2025 AMAZON MARK* FN5O618 465.90 USD"|^|"Dixie Ultra, Large Paper Plates, 10 Inch, 172 Count, 3X Stronger, Heavy Duty, Microwave-Safe, Soak-Proof, Cut Resistant, Disposable Plates For Heavy, Messy Meals"|^|"Office Supplies"|^|"PO-100035431"|^|"Approved"|^|"0"|^|"24.16"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012265"|^|"2025-03-13-07:00"|^|"2025-03-13-07:00"|^|"1322 Regional Operations - Southeast"|^|"Amazon Web Services, Inc"|^|"02/26/2025 AMAZON MARK* FN5O618 465.90 USD"|^|"COSIMIXO 6-Pack No Noise Silent Packing Tape 2.4mil x 1.88" x 55 Yards,Industrial Heavy Duty Noiseless Packaging Tape for Quiet Packing Shipping Moving and Storage"|^|"Office Supplies"|^|"PO-100035431"|^|"Approved"|^|"0"|^|"13.85"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012265"|^|"2025-03-13-07:00"|^|"2025-03-13-07:00"|^|"1322 Regional Operations - Southeast"|^|"Amazon Web Services, Inc"|^|"02/26/2025 AMAZON MARK* FN5O618 465.90 USD"|^|"TIFICAL 4 Pack Box Cutter, 9mm Snap-off Utility Knife, Box Cutter Retractable for Opening Packages Cartons, Box Opener, Disposable Razor Knife Exacto Knife Perfect for Office and Home use"|^|"Office Supplies"|^|"PO-100035431"|^|"Approved"|^|"0"|^|"4.98"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012265"|^|"2025-03-13-07:00"|^|"2025-03-13-07:00"|^|"1322 Regional Operations - Southeast"|^|"Amazon Web Services, Inc"|^|"02/26/2025 AMAZON MARK* FN5O618 465.90 USD"|^|"MUCHII 12 oz Disposable Coffee Cups, Paper Coffee Cups With Lids & Straws,100 Count Insulated Ripple To Go Coffee Cups 12 oz for Tea, Hot Chocolate and Drinks (Silver grey)"|^|"Office Supplies"|^|"PO-100035431"|^|"Approved"|^|"0"|^|"26.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012265"|^|"2025-03-13-07:00"|^|"2025-03-13-07:00"|^|"1322 Regional Operations - Southeast"|^|"Amazon Web Services, Inc"|^|"02/26/2025 AMAZON MARK* FN5O618 465.90 USD"|^|"200 Pcs Cocktail Picks, 4.7 Inch Toothpicks for Appetizers, Bamboo Cocktail Sticks Skewers for Drinks, Desserts, Charcuterie, Wedding Party Fancy Toothpicks, Gold Pearl Mini Food Picks Decorative"|^|"Office Supplies"|^|"PO-100035431"|^|"Approved"|^|"0"|^|"9.97"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012265"|^|"2025-03-13-07:00"|^|"2025-03-13-07:00"|^|"1322 Regional Operations - Southeast"|^|"Amazon Web Services, Inc"|^|"02/26/2025 AMAZON MARK* FN5O618 465.90 USD"|^|"Goodluck 600 Pieces Gold Disposable Plates for 100 Guests, Plastic Plates for Party, Dinnerware Set of 100 Dinner Plates, 100 Salad Plates, 100 Spoons, 100 Forks, 100 Knives, 100 Cups"|^|"Office Supplies"|^|"PO-100035431"|^|"Approved"|^|"0"|^|"69.9"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012265"|^|"2025-03-13-07:00"|^|"2025-03-13-07:00"|^|"1323 Regional Operations - South"|^|"Amazon Web Services, Inc"|^|"02/28/2025 AMAZON MARK* HK4LU44 38.40 USD"|^|"ALTOIDS Sugar-Free Mints - ALTOIDS Smalls Peppermint Breath Mints, 0.37 Ounce Tin, Pack of 9 - Altoid Breath Mint"|^|"Meeting Entertainment"|^|"PO-100035464"|^|"Approved"|^|"0"|^|"23.18"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012265"|^|"2025-03-13-07:00"|^|"2025-03-13-07:00"|^|"1323 Regional Operations - South"|^|"Amazon Web Services, Inc"|^|"02/28/2025 AMAZON MARK* HK4LU44 38.40 USD"|^|"Beistle Texas Stickers 2 Sheets of Stickers In Package, Red/White/Blue (54744)"|^|"Meeting Entertainment"|^|"PO-100035464"|^|"Approved"|^|"0"|^|"5.33"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012265"|^|"2025-03-13-07:00"|^|"2025-03-13-07:00"|^|"1323 Regional Operations - South"|^|"Amazon Web Services, Inc"|^|"02/28/2025 AMAZON MARK* HK4LU44 38.40 USD"|^|"Red Curling Ribbon, 1/5" Wide x 500 Yards Christmas Curling Ribbons for Gift Wrapping, Party Decoration, Balloon String, Hair, Ribbons for Florist Flower (1 Roll)"|^|"Meeting Entertainment"|^|"PO-100035464"|^|"Approved"|^|"0"|^|"9.89"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012265"|^|"2025-03-13-07:00"|^|"2025-03-13-07:00"|^|"1323 Regional Operations - South"|^|"Amazon Web Services, Inc"|^|"02/28/2025 AMAZON MARK* HB67693 25.97 USD"|^|"Awpeye 100 PCS Clear Cello Cellophane Treat Bags Good For Pastry, Bakery, Cookie, Candy, Dessert, Popcorn, Dessert, Chocolate And Party Favors 1.4 Mils"|^|"Meeting Entertainment"|^|"PO-100035464"|^|"Approved"|^|"0"|^|"8.99"|^|""
