Supplier ID|^|Default Payment Terms|^|Address_Country|^|Address_State|^|Address_City|^|Address_Postal|^|Contract Number|^|Contract_Status|^|Reference ID|^|Payment_Date|^|Quantity|^|Unit of Measure|^|Purchase Order Line|^|Purchase Order Type|^|Company|^|Reference ID Company|^|Spend Type|^|CC HRCY|^|Cost Center|^|Supplier|^|PO No.|^|PO_Created_Date|^|Inv Status|^|Approver|^|Approval Date|^|Acctg Date|^|Inv No.|^|Supplier Inv No.|^|Inv Date|^|Line Description|^|Line Memo|^|Spend Category|^|Inv Line Amt|^|Tax|^|Freight|^|Other Charges|^|Line Split|^|Split CC HRCY|^|Split CC|^|Split Amt|^|Split Tax|^|Split Freight|^|Split Other Charges|^|Worktags|^|Total Inv Amt|^|Pmt Status
"SU-1001633"|^|"Net 60"|^|"United States of America"|^|"CO"|^|"DENVER"|^|"80205"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-557185"|^|"2025-07-16-07:00"|^|"0"|^|""|^|"PO-100035285 - Line 2"|^|""|^|"WGU Corporation"|^|"WGUCORP"|^|"Managed"|^|"All Cost Centers"|^|"1219 Infrastructure"|^|"Trustech, Inc"|^|"PO-100035285"|^|"2025-06-26T14:09:01.204-07:00"|^|"Approved"|^|""|^|"2025-07-11T14:00:19.107-07:00"|^|"2025-07-01-07:00"|^|"SI-1151556"|^|"10310"|^|"2025-03-24-07:00"|^|"Weeks Ending: 3-2-25 and 3-9-25"|^|""|^|"Temporary Staffing"|^|"28480"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"28480"|^|"Paid"
"SU-1001633"|^|"Net 60"|^|"United States of America"|^|"CO"|^|"DENVER"|^|"80205"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-557186"|^|"2025-07-16-07:00"|^|"0"|^|""|^|"PO-100036366 - Line 2"|^|""|^|"WGU Corporation"|^|"WGUCORP"|^|"Managed"|^|"All Cost Centers"|^|"1219 Infrastructure"|^|"Trustech, Inc"|^|"PO-100036366"|^|"2025-06-26T14:40:46.139-07:00"|^|"Approved"|^|""|^|"2025-07-11T14:11:10.104-07:00"|^|"2025-07-01-07:00"|^|"SI-1151559"|^|"11108"|^|"2025-06-24-07:00"|^|"Conversion Fee Chris Weber"|^|""|^|"Consulting Services"|^|"27840"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"27840"|^|"Paid"
"SU-1001633"|^|"Net 60"|^|"United States of America"|^|"CO"|^|"DENVER"|^|"80205"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-557187"|^|"2025-07-16-07:00"|^|"0"|^|""|^|"PO-100036366 - Line 2"|^|""|^|"WGU Corporation"|^|"WGUCORP"|^|"Managed"|^|"All Cost Centers"|^|"1219 Infrastructure"|^|"Trustech, Inc"|^|"PO-100036366"|^|"2025-06-26T14:40:46.139-07:00"|^|"Approved"|^|""|^|"2025-07-11T14:10:47.218-07:00"|^|"2025-07-01-07:00"|^|"SI-1151560"|^|"10935"|^|"2025-06-09-07:00"|^|"Conversion Fee Chris Weber"|^|""|^|"Consulting Services"|^|"27840"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"27840"|^|"Paid"
"SU-1000580"|^|"Net 30"|^|"United States of America"|^|"PA"|^|"Philadelphia"|^|"19178-6167"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-557189"|^|"2025-07-24-07:00"|^|"0"|^|""|^|"PO-100030886 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|""|^|""|^|"McGraw-Hill Education LLC"|^|"PO-100030886"|^|"2024-08-11T05:15:42.343-07:00"|^|"Approved"|^|"Stephanie Quinn (170070)"|^|"2025-07-14T13:49:07.254-07:00"|^|"2025-07-10-07:00"|^|"SI-1151562"|^|"137233836001"|^|"2025-07-10-07:00"|^|"FY25 BLANKET PO FOR LR MONTHLY BILLING"|^|""|^|"Learning Resources"|^|"0"|^|"0"|^|"0"|^|"0"|^|"1"|^|"Academics"|^|"1419 Program Development - School of Technology"|^|"0"|^|"0"|^|"0"|^|"0"|^|"Cost Center: 1419 Program Development - School of Technology"|^|"7049"|^|"Paid"
"SU-1000580"|^|"Net 30"|^|"United States of America"|^|"PA"|^|"Philadelphia"|^|"19178-6167"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-557189"|^|"2025-07-24-07:00"|^|"0"|^|""|^|"PO-100030886 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|""|^|""|^|"McGraw-Hill Education LLC"|^|"PO-100030886"|^|"2024-08-11T05:15:42.343-07:00"|^|"Approved"|^|"Stephanie Quinn (170070)"|^|"2025-07-14T13:49:07.254-07:00"|^|"2025-07-10-07:00"|^|"SI-1151562"|^|"137233836001"|^|"2025-07-10-07:00"|^|"FY25 BLANKET PO FOR LR MONTHLY BILLING"|^|""|^|"Learning Resources"|^|"0"|^|"0"|^|"0"|^|"0"|^|"1"|^|"Academics"|^|"1418 Program Development - Leavitt School of Health"|^|"0"|^|"0"|^|"0"|^|"0"|^|"Cost Center: 1418 Program Development - Leavitt School of Health"|^|"7049"|^|"Paid"
"SU-1000580"|^|"Net 30"|^|"United States of America"|^|"PA"|^|"Philadelphia"|^|"19178-6167"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-557189"|^|"2025-07-24-07:00"|^|"0"|^|""|^|"PO-100030886 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|""|^|""|^|"McGraw-Hill Education LLC"|^|"PO-100030886"|^|"2024-08-11T05:15:42.343-07:00"|^|"Approved"|^|"Stephanie Quinn (170070)"|^|"2025-07-14T13:49:07.254-07:00"|^|"2025-07-10-07:00"|^|"SI-1151562"|^|"137233836001"|^|"2025-07-10-07:00"|^|"FY25 BLANKET PO FOR LR MONTHLY BILLING"|^|""|^|"Learning Resources"|^|"0"|^|"0"|^|"0"|^|"0"|^|"1"|^|"Academics"|^|"1417 Program Development - General Ed"|^|"0"|^|"0"|^|"0"|^|"0"|^|"Cost Center: 1417 Program Development - General Ed"|^|"7049"|^|"Paid"
"SU-1000580"|^|"Net 30"|^|"United States of America"|^|"PA"|^|"Philadelphia"|^|"19178-6167"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-557189"|^|"2025-07-24-07:00"|^|"0"|^|""|^|"PO-100030886 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|""|^|""|^|"McGraw-Hill Education LLC"|^|"PO-100030886"|^|"2024-08-11T05:15:42.343-07:00"|^|"Approved"|^|"Stephanie Quinn (170070)"|^|"2025-07-14T13:49:07.254-07:00"|^|"2025-07-10-07:00"|^|"SI-1151562"|^|"137233836001"|^|"2025-07-10-07:00"|^|"FY25 BLANKET PO FOR LR MONTHLY BILLING"|^|""|^|"Learning Resources"|^|"0"|^|"0"|^|"0"|^|"0"|^|"1"|^|"Academics"|^|"1420 Program Development - School of Education"|^|"0"|^|"0"|^|"0"|^|"0"|^|"Location: Salt Lake City Office - Flex/Remote"|^|"7049"|^|"Paid"
"SU-1000706"|^|"Net 30"|^|"United States of America"|^|"GA"|^|"Atlanta"|^|"30384-9479"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-557190"|^|"2025-07-24-07:00"|^|"0"|^|""|^|"PO-100035362 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|""|^|""|^|"Pearson Education"|^|"PO-100035362"|^|"2025-02-21T14:57:41.304-08:00"|^|"Approved"|^|"Stephanie Quinn (170070)"|^|"2025-07-14T13:48:35.829-07:00"|^|"2025-07-11-07:00"|^|"SI-1151564"|^|"171849"|^|"2025-07-11-07:00"|^|"FY25 LR MONTHLY BILLING - ADDITIONAL FUNDS"|^|""|^|"Learning Resources"|^|"0"|^|"0"|^|"0"|^|"0"|^|"1"|^|"Academics"|^|"1419 Program Development - School of Technology"|^|"0"|^|"0"|^|"0"|^|"0"|^|"Location: Home Office"|^|"1344"|^|"Paid"
"SU-1000706"|^|"Net 30"|^|"United States of America"|^|"GA"|^|"Atlanta"|^|"30384-9479"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-557190"|^|"2025-07-24-07:00"|^|"0"|^|""|^|"PO-100035362 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|""|^|""|^|"Pearson Education"|^|"PO-100035362"|^|"2025-02-21T14:57:41.304-08:00"|^|"Approved"|^|"Stephanie Quinn (170070)"|^|"2025-07-14T13:48:35.829-07:00"|^|"2025-07-11-07:00"|^|"SI-1151564"|^|"171849"|^|"2025-07-11-07:00"|^|"FY25 LR MONTHLY BILLING - ADDITIONAL FUNDS"|^|""|^|"Learning Resources"|^|"0"|^|"0"|^|"0"|^|"0"|^|"1"|^|"Academics"|^|"1420 Program Development - School of Education"|^|"0"|^|"0"|^|"0"|^|"0"|^|"Location: Home Office"|^|"1344"|^|"Paid"
"SU-1000706"|^|"Net 30"|^|"United States of America"|^|"GA"|^|"Atlanta"|^|"30384-9479"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-557190"|^|"2025-07-24-07:00"|^|"0"|^|""|^|"PO-100035362 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|""|^|""|^|"Pearson Education"|^|"PO-100035362"|^|"2025-02-21T14:57:41.304-08:00"|^|"Approved"|^|"Stephanie Quinn (170070)"|^|"2025-07-14T13:48:35.829-07:00"|^|"2025-07-11-07:00"|^|"SI-1151564"|^|"171849"|^|"2025-07-11-07:00"|^|"FY25 LR MONTHLY BILLING - ADDITIONAL FUNDS"|^|""|^|"Learning Resources"|^|"0"|^|"0"|^|"0"|^|"0"|^|"1"|^|"Academics"|^|"1416 Program Development - School of Business"|^|"0"|^|"0"|^|"0"|^|"0"|^|"Location: Home Office"|^|"1344"|^|"Paid"
"SU-1000706"|^|"Net 30"|^|"United States of America"|^|"GA"|^|"Atlanta"|^|"30384-9479"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-557190"|^|"2025-07-24-07:00"|^|"0"|^|""|^|"PO-100035362 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|""|^|""|^|"Pearson Education"|^|"PO-100035362"|^|"2025-02-21T14:57:41.304-08:00"|^|"Approved"|^|"Stephanie Quinn (170070)"|^|"2025-07-14T13:48:35.829-07:00"|^|"2025-07-11-07:00"|^|"SI-1151564"|^|"171849"|^|"2025-07-11-07:00"|^|"FY25 LR MONTHLY BILLING - ADDITIONAL FUNDS"|^|""|^|"Learning Resources"|^|"0"|^|"0"|^|"0"|^|"0"|^|"1"|^|"Academics"|^|"1417 Program Development - General Ed"|^|"0"|^|"0"|^|"0"|^|"0"|^|"Location: Home Office"|^|"1344"|^|"Paid"
"SU-1000706"|^|"Net 30"|^|"United States of America"|^|"GA"|^|"Atlanta"|^|"30384-9479"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-557190"|^|"2025-07-24-07:00"|^|"0"|^|""|^|"PO-100035362 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|""|^|""|^|"Pearson Education"|^|"PO-100035362"|^|"2025-02-21T14:57:41.304-08:00"|^|"Approved"|^|"Stephanie Quinn (170070)"|^|"2025-07-14T13:48:35.829-07:00"|^|"2025-07-11-07:00"|^|"SI-1151564"|^|"171849"|^|"2025-07-11-07:00"|^|"FY25 LR MONTHLY BILLING - ADDITIONAL FUNDS"|^|""|^|"Learning Resources"|^|"0"|^|"0"|^|"0"|^|"0"|^|"1"|^|"Academics"|^|"1418 Program Development - Leavitt School of Health"|^|"0"|^|"0"|^|"0"|^|"0"|^|"Location: Home Office"|^|"1344"|^|"Paid"
"SU-1000580"|^|"Net 30"|^|"United States of America"|^|"PA"|^|"Philadelphia"|^|"19178-6167"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-557192"|^|"2025-07-24-07:00"|^|"0"|^|""|^|"PO-100036871 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|""|^|""|^|"McGraw-Hill Education LLC"|^|"PO-100036871"|^|"2025-05-05T12:10:55.644-07:00"|^|"Approved"|^|"Stephanie Quinn (170070)"|^|"2025-07-14T15:10:02.139-07:00"|^|"2025-07-10-07:00"|^|"SI-1151563"|^|"137234191001"|^|"2025-07-10-07:00"|^|"FY25 LR MONTHLY BILLING - ADDITIONAL FUNDS"|^|""|^|"Learning Resources"|^|"15"|^|"0"|^|"0"|^|"0"|^|"1"|^|"Academics"|^|"1418 Program Development - Leavitt School of Health"|^|"15"|^|"0"|^|"0"|^|"0"|^|"Location: Home Office"|^|"183846.31"|^|"Paid"
"SU-1000706"|^|"Net 30"|^|"United States of America"|^|"GA"|^|"Atlanta"|^|"30384-9479"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-557193"|^|"2025-07-24-07:00"|^|"0"|^|""|^|"PO-100035362 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|""|^|""|^|"Pearson Education"|^|"PO-100035362"|^|"2025-02-21T14:57:41.304-08:00"|^|"Approved"|^|"Stephanie Quinn (170070)"|^|"2025-07-14T15:10:26.603-07:00"|^|"2025-07-11-07:00"|^|"SI-1151565"|^|"171810"|^|"2025-07-11-07:00"|^|"FY25 LR MONTHLY BILLING - ADDITIONAL FUNDS"|^|""|^|"Learning Resources"|^|"111552"|^|"0"|^|"0"|^|"0"|^|"1"|^|"Academics"|^|"1419 Program Development - School of Technology"|^|"26292"|^|"0"|^|"0"|^|"0"|^|"Location: Home Office"|^|"189841"|^|"Paid"
"SU-1000706"|^|"Net 30"|^|"United States of America"|^|"GA"|^|"Atlanta"|^|"30384-9479"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-557193"|^|"2025-07-24-07:00"|^|"0"|^|""|^|"PO-100035362 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|""|^|""|^|"Pearson Education"|^|"PO-100035362"|^|"2025-02-21T14:57:41.304-08:00"|^|"Approved"|^|"Stephanie Quinn (170070)"|^|"2025-07-14T15:10:26.603-07:00"|^|"2025-07-11-07:00"|^|"SI-1151565"|^|"171810"|^|"2025-07-11-07:00"|^|"FY25 LR MONTHLY BILLING - ADDITIONAL FUNDS"|^|""|^|"Learning Resources"|^|"111552"|^|"0"|^|"0"|^|"0"|^|"1"|^|"Academics"|^|"1416 Program Development - School of Business"|^|"85260"|^|"0"|^|"0"|^|"0"|^|"Location: Home Office"|^|"189841"|^|"Paid"
"SU-1000706"|^|"Net 30"|^|"United States of America"|^|"GA"|^|"Atlanta"|^|"30384-9479"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-557193"|^|"2025-07-24-07:00"|^|"0"|^|""|^|"PO-100035362 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|""|^|""|^|"Pearson Education"|^|"PO-100035362"|^|"2025-02-21T14:57:41.304-08:00"|^|"Approved"|^|"Stephanie Quinn (170070)"|^|"2025-07-14T15:10:26.603-07:00"|^|"2025-07-11-07:00"|^|"SI-1151565"|^|"171810"|^|"2025-07-11-07:00"|^|"FY25 LR MONTHLY BILLING - ADDITIONAL FUNDS"|^|""|^|"Learning Resources"|^|"111552"|^|"0"|^|"0"|^|"0"|^|"1"|^|"Academics"|^|"1417 Program Development - General Ed"|^|"0"|^|"0"|^|"0"|^|"0"|^|"Location: Home Office"|^|"189841"|^|"Paid"
"SU-1004653"|^|"Net 60"|^|"United States of America"|^|"PA"|^|"Philadelphia"|^|"19178-2922"|^|"CNT11609"|^|"Approved"|^|"SUPPLIER_INVOICE_LINE-3-557205"|^|"2025-07-17-07:00"|^|"0"|^|""|^|"PO-100036716 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|"Region & Audience Marketing"|^|"1334 Region and Audience Marketing"|^|"Charter Communications Holdings, LLC"|^|"PO-100036716"|^|"2025-04-29T13:16:08.468-07:00"|^|"Approved"|^|""|^|"2025-07-11T15:16:38.377-07:00"|^|"2025-07-01-07:00"|^|"SI-1151569"|^|"100288931"|^|"2025-06-26-07:00"|^|"05/26/25-06/29/25"|^|"This will be a blanket PO that the vendor will submit monthly invoices against."|^|"Brand Health"|^|"1249.5"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"1249.5"|^|"Paid"
"SU-1004653"|^|"Net 60"|^|"United States of America"|^|"PA"|^|"Philadelphia"|^|"19178-2922"|^|"CNT11610"|^|"Approved"|^|"SUPPLIER_INVOICE_LINE-3-557216"|^|"2025-07-17-07:00"|^|"0"|^|""|^|"PO-100036717 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|"Region & Audience Marketing"|^|"1334 Region and Audience Marketing"|^|"Charter Communications Holdings, LLC"|^|"PO-100036717"|^|"2025-04-29T13:16:33.398-07:00"|^|"Approved"|^|""|^|"2025-07-11T15:23:32.288-07:00"|^|"2025-07-08-07:00"|^|"SI-1151574"|^|"700051967"|^|"2025-07-08-07:00"|^|"05/26/25-06/29/25"|^|""|^|"Brand Health"|^|"24305.72"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"24305.72"|^|"Paid"
"SU-1000221"|^|"Net 60"|^|"United States of America"|^|"UT"|^|"Salt Lake City"|^|"84127-0957"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-557219"|^|"2025-07-23-07:00"|^|"50"|^|"Each"|^|"PO-100037307 - Line 3"|^|""|^|"WGU Corporation"|^|"WGUCORP"|^|"Managed"|^|"All Cost Centers"|^|"1220 Software"|^|"CVE Technologies Group, Inc."|^|"PO-100037307"|^|"2025-05-19T11:19:22.864-07:00"|^|"Approved"|^|""|^|"2025-07-17T13:14:36.854-07:00"|^|"2025-07-11-07:00"|^|"SI-1151577"|^|"52-107516"|^|"2025-07-11-07:00"|^|"PANDUIT UTP28X6BL Black CBL ASSY MOD 28-4PR SOLID $15.32 $766.00 CAT 6A SMALL DIAMETER 6 FT"|^|""|^|"Data Center - Equipment (Servers, etc.)"|^|"766"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"4324.6"|^|"Paid"
"SU-1000221"|^|"Net 60"|^|"United States of America"|^|"UT"|^|"Salt Lake City"|^|"84127-0957"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-557222"|^|"2025-07-23-07:00"|^|"50"|^|"Each"|^|"PO-100037307 - Line 2"|^|""|^|"WGU Corporation"|^|"WGUCORP"|^|"Managed"|^|"All Cost Centers"|^|"1220 Software"|^|"CVE Technologies Group, Inc."|^|"PO-100037307"|^|"2025-05-19T11:19:22.864-07:00"|^|"Approved"|^|""|^|"2025-07-17T13:14:36.854-07:00"|^|"2025-07-11-07:00"|^|"SI-1151577"|^|"52-107516"|^|"2025-07-11-07:00"|^|"PANDUIT UTP28X7BL Black CBL ASSY MOD 28-4PR SOLID $16.61 $830.50 CAT 6A SMALL DIAMETER 7 FT"|^|""|^|"Data Center - Equipment (Servers, etc.)"|^|"830.5"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"4324.6"|^|"Paid"
"SU-1000221"|^|"Net 60"|^|"United States of America"|^|"UT"|^|"Salt Lake City"|^|"84127-0957"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-557223"|^|"2025-07-23-07:00"|^|"20"|^|"Each"|^|"PO-100037307 - Line 1"|^|""|^|"WGU Corporation"|^|"WGUCORP"|^|"Managed"|^|"All Cost Centers"|^|"1220 Software"|^|"CVE Technologies Group, Inc."|^|"PO-100037307"|^|"2025-05-19T11:19:22.864-07:00"|^|"Approved"|^|""|^|"2025-07-17T13:14:36.854-07:00"|^|"2025-07-11-07:00"|^|"SI-1151577"|^|"52-107516"|^|"2025-07-11-07:00"|^|"PANDUIT UTP28X25BL Black CBL ASSY MOD 28-4PR $28.18 $563.60 SOLID CAT 6A SMALL DIAMETER 25 FT"|^|""|^|"Data Center - Equipment (Servers, etc.)"|^|"563.6"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"4324.6"|^|"Paid"
"SU-1000221"|^|"Net 60"|^|"United States of America"|^|"UT"|^|"Salt Lake City"|^|"84127-0957"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-557224"|^|"2025-07-23-07:00"|^|"50"|^|"Each"|^|"PO-100037307 - Line 6"|^|""|^|"WGU Corporation"|^|"WGUCORP"|^|"Managed"|^|"All Cost Centers"|^|"1220 Software"|^|"CVE Technologies Group, Inc."|^|"PO-100037307"|^|"2025-05-19T11:19:22.864-07:00"|^|"Approved"|^|""|^|"2025-07-17T13:14:36.854-07:00"|^|"2025-07-11-07:00"|^|"SI-1151577"|^|"52-107516"|^|"2025-07-11-07:00"|^|"PANDUIT UTP28X3BL Black CBL ASSY MOD 28-4PR SOLID $13.76 $688.00 CAT 6A SMALL DIAMETER 3 FT"|^|""|^|"Data Center - Equipment (Servers, etc.)"|^|"688"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"4324.6"|^|"Paid"
"SU-1000221"|^|"Net 60"|^|"United States of America"|^|"UT"|^|"Salt Lake City"|^|"84127-0957"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-557225"|^|"2025-07-23-07:00"|^|"50"|^|"Each"|^|"PO-100037307 - Line 5"|^|""|^|"WGU Corporation"|^|"WGUCORP"|^|"Managed"|^|"All Cost Centers"|^|"1220 Software"|^|"CVE Technologies Group, Inc."|^|"PO-100037307"|^|"2025-05-19T11:19:22.864-07:00"|^|"Approved"|^|""|^|"2025-07-17T13:14:36.854-07:00"|^|"2025-07-11-07:00"|^|"SI-1151577"|^|"52-107516"|^|"2025-07-11-07:00"|^|"PANDUIT UTP28X4BL Black CBL ASSY MOD 28-4PR SOLID $14.47 $723.50 CAT 6A SMALL DIAMETER 4 FT"|^|""|^|"Data Center - Equipment (Servers, etc.)"|^|"723.5"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"4324.6"|^|"Paid"
"SU-1000221"|^|"Net 60"|^|"United States of America"|^|"UT"|^|"Salt Lake City"|^|"84127-0957"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-557226"|^|"2025-07-23-07:00"|^|"50"|^|"Each"|^|"PO-100037307 - Line 4"|^|""|^|"WGU Corporation"|^|"WGUCORP"|^|"Managed"|^|"All Cost Centers"|^|"1220 Software"|^|"CVE Technologies Group, Inc."|^|"PO-100037307"|^|"2025-05-19T11:19:22.864-07:00"|^|"Approved"|^|""|^|"2025-07-17T13:14:36.854-07:00"|^|"2025-07-11-07:00"|^|"SI-1151577"|^|"52-107516"|^|"2025-07-11-07:00"|^|"PANDUIT UTP28X5BL Black CBL ASSY MOD 28-4PR SOLID $15.06 $753.00 CAT 6A SMALL DIAMETER 4 FT"|^|""|^|"Data Center - Equipment (Servers, etc.)"|^|"753"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"4324.6"|^|"Paid"
"SU-1004653"|^|"Net 60"|^|"United States of America"|^|"PA"|^|"Philadelphia"|^|"19178-2922"|^|"CNT11609"|^|"Approved"|^|"SUPPLIER_INVOICE_LINE-3-557228"|^|"2025-07-17-07:00"|^|"0"|^|""|^|"PO-100036716 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|"Region & Audience Marketing"|^|"1334 Region and Audience Marketing"|^|"Charter Communications Holdings, LLC"|^|"PO-100036716"|^|"2025-04-29T13:16:08.468-07:00"|^|"Approved"|^|""|^|"2025-07-11T15:22:35.606-07:00"|^|"2025-07-08-07:00"|^|"SI-1151579"|^|"700051972"|^|"2025-07-08-07:00"|^|"05/26/25-06/29/25"|^|"This will be a blanket PO that the vendor will submit monthly invoices against."|^|"Brand Health"|^|"11083.12"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"11083.12"|^|"Paid"
"SU-1000346"|^|"Immediate"|^|"United States of America"|^|"TX"|^|"Dallas"|^|"75320-1005"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-557233"|^|""|^|"0"|^|""|^|"PO-100029748 - Line 5"|^|"Blanket PO"|^|"WGU Corporation"|^|"WGUCORP"|^|"Managed"|^|"All Cost Centers"|^|"1220 Software"|^|"Genesys Cloud Services, Inc."|^|"PO-100029748"|^|"2024-11-08T09:31:08.007-08:00"|^|"Approved"|^|"Chris Geissler (434980)"|^|"2025-07-11T15:07:45.724-07:00"|^|"2025-07-03-07:00"|^|"SI-1151583"|^|"IN8100-25016133"|^|"2025-07-03-07:00"|^|"Genesys Cloud - Year 2"|^|""|^|"Telephone - Line Charges"|^|"6638260.8"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"6638260.8"|^|"Unpaid"
"SU-1016009"|^|""|^|"United States of America"|^|"WA"|^|"Puyallup"|^|"98371"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-557234"|^|"2025-08-07-07:00"|^|"1"|^|""|^|""|^|""|^|"Western Governors University"|^|"WGU"|^|"Unmanaged"|^|"Academics"|^|"1404 Field Experience"|^|"Natalie Christine Hay"|^|""|^|""|^|"Approved"|^|""|^|"2025-08-04T00:11:29.450-07:00"|^|"2025-07-01-07:00"|^|"SI-1151584"|^|"FINGERPRINT"|^|"1994-12-30-08:00"|^|"Reimbursement for fingerprinting - Clinical Supervisor Teacher's Field
Placement"|^|""|^|"Demo Teaching Fees & Expenses"|^|"55"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"55"|^|"Paid"
"SU-1004653"|^|"Net 60"|^|"United States of America"|^|"PA"|^|"Philadelphia"|^|"19178-2922"|^|"CNT11611"|^|"Approved"|^|"SUPPLIER_INVOICE_LINE-3-557235"|^|"2025-07-17-07:00"|^|"0"|^|""|^|"PO-100036720 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|"Region & Audience Marketing"|^|"1334 Region and Audience Marketing"|^|"Charter Communications Holdings, LLC"|^|"PO-100036720"|^|"2025-04-29T13:17:34.393-07:00"|^|"Approved"|^|""|^|"2025-07-11T15:19:47.806-07:00"|^|"2025-07-01-07:00"|^|"SI-1151585"|^|"100288930"|^|"2025-06-26-07:00"|^|"05/26/25-06/29/25"|^|"Blanket PO"|^|"Brand Health"|^|"2663.9"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"2663.9"|^|"Paid"
